,id,name,price,top_tags
202,A000000137176,코스알엑스 하이드리움 그린티 아쿠아 수딩 젤 크림 50ml,"14,900",복합성 쿨톤 잡티 미백 주름 각질 
203,A000000131245,센텔리안24 마데카크림 파워부스팅 기획,"29,000",건성 웜톤 모공 탄력 블랙헤드 민감성 
204,A000000002876,하다라보 고쿠쥰 크림 50g,"28,000",건성 웜톤 민감성 잡티 트러블 탄력 
205,A000000012881,피지오겔 DMT 페이셜 크림 150ml,"27,800",복합성 웜톤 모공 잡티 트러블 탄력 
206,A000000015389,아쿠아포린 액티브 포 노멀 투 컴비네이션 스킨,"27,300",복합성 웜톤 미백 잡티 각질 트러블 
207,A000000138576,한율 어린쑥수분진정크림 50ml,"27,200",복합성 쿨톤 잡티 각질 주름 트러블 
208,A000000135904,아로마티카 리바이빙 로즈 인퓨전 크림 50ml [생기/보습],"26,780",복합성 쿨톤 트러블 민감성 모공 잡티 
209,A000000131181,닥터지 로얄 블랙스네일 아이크림 30ml 수딩쿨러 증정 기획,"26,600",복합성 쿨톤 잡티 미백 주름 각질 
210,A000000118196,메디큐브 블루 이레이징 크림 50ml,"26,600",복합성 쿨톤 민감성 트러블 모공 탄력 
211,A000000115020,오리진스 오리지널 스킨 매트 모이스춰라이저 30ml (0PE3),"26,100",복합성 쿨톤 잡티 미백 주름 각질 
212,A000000015518,이자녹스 녹스랩 크림 기획,"25,920",건성 쿨톤 미백 블랙헤드 잡티 주름 
213,A000000130836,아임프롬 허니 글로우 크림 50g,"25,600",복합성 웜톤 트러블 블랙헤드 모공 잡티 
214,A000000135135,키노닉스 원더 레미디 보습 크림(50ml),"25,500",복합성 쿨톤 잡티 주름 각질 블랙헤드 
215,A000000141474,라네즈 래디언씨크림 30ml,"23,900",건성 쿨톤 잡티 민감성 모공 트러블 
216,A000000141663,싸이닉 히아루론산 수딩 젤 150ml [1+1기획] ,"11,900",복합성 웜톤 트러블 모공 블랙헤드 민감성 
217,A000000135955,메이크프렘 리프팅 미 리포좀 퍼밍 크림50ml,"23,800",복합성 웜톤 모공 트러블 미백 주름 
218,A000000128929,유리아쥬 톨레덤 수딩 크림 50ml 기획,"23,100",복합성 쿨톤 트러블 모공 각질 블랙헤드 
219,A000000117620,엠브리올리스 엠브리오덤 75ml,"23,000",복합성 쿨톤 잡티 미백 주름 각질 
220,A000000118826,라운드어라운드 인텐스 배리어 크림50ml,"22,800",복합성 쿨톤 잡티 미백 주름 각질 
221,A000000129089,보타닉힐 보 더마 인텐시브 시카 판테놀 블레미쉬 크림70mL(+토너20ml),"22,400",복합성 웜톤 트러블 모공 민감성 블랙헤드 
222,A000000118937,라로슈포제 똘러리앙 센시티브 리치 크림,"21,250",복합성 쿨톤 잡티 미백 주름 각질 
223,A000000141028,셀퓨전씨 포스트 알파 아쿠아포린 크림 60ml,"20,160",복합성 웜톤 모공 트러블 잡티 블랙헤드 
224,A000000120891,DMCK 클린 아크 크림 30g *2,"20,000",복합성 쿨톤 잡티 미백 주름 각질 
225,A000000130500,라운드어라운드 그린티 시카 배리어 크림 70mL,"21,700",복합성 쿨톤 각질 모공 잡티 미백 
226,A000000002341,유리아쥬 푸루리시드 크림 100ml,"21,600",복합성 웜톤 잡티 트러블 블랙헤드 민감성 
227,A000000118240,닥터지 필라그린 배리어 밤 50ml,"18,900",건성 웜톤 민감성 트러블 각질 잡티 
228,A000000002841,바이오더마 센시비오 리치,"18,900",복합성 쿨톤 잡티 미백 주름 각질 
229,A000000135672,아벤느 시칼파트 플러스 S.O.S 크림 40ml,"22,000",복합성 쿨톤 트러블 잡티 각질 블랙헤드 
230,A000000141722,VT 슈퍼 히알론 크림 55ML,"18,200",복합성 쿨톤 잡티 미백 주름 각질 
231,A000000105353,아쿠아퍼 수딩 오인트먼트 50g,"8,400",복합성 쿨톤 잡티 민감성 각질 블랙헤드 
232,A000000130233,바이오더마 센시비오 리치 40ml+센시비오 토너 100ml 기획,"18,900",건성 웜톤 주름 각질 민감성 잡티 
233,A000000126794,유세린 하이알루론 데이크림 드라이스킨 20ml,"16,000",건성 웜톤 모공 탄력 각질 트러블 
234,A000000120217,썸바이미 로즈 인텐시브 톤업크림 50ml,"12,900",복합성 웜톤 블랙헤드 모공 홍조 트러블 
235,A000000120193,썸바이미 V10 비타민 톤업크림 50ml,"12,000",복합성 쿨톤 민감성 미백 각질 트러블 
236,A000000117533,리리코스 마린에너지 딥씨워터폴크림 50ml 기획,"14,000",건성 쿨톤 잡티 각질 주름 트러블 
237,A000000117624,엠브리올리스 레 크렘 콘센트레 75ml,"19,900",복합성 웜톤 잡티 미백 주름 각질 
238,A000000117709,에스트라 리제덤365 리페어시그니처크림 50ml,"21,000",복합성 쿨톤 잡티 미백 주름 각질 
239,A000000115499,달팡 하이드라스킨 리치 크림 50ml,"58,500",복합성 쿨톤 잡티 미백 주름 각질 
